site_date_key,Mangrove,Manmade,Saltmarsh,edge_man,edge_mar,edge_l.mangrove,edge_l.marsh,land_water_ratio,mud,fetch_distance,site_type
05244dc3,0.018467051411117614,0.005834322389758789,0.01805330193803651,0.018467051411117614,0.01805330193803651,0.5056646422492881,0.49433535775071175,0.3645114786578054,36036.94289505409,0.0,mixed
0d2059f3,0.0020155742274053554,0.0,0.05215773127232319,0.0020155742274053554,0.05215773127232319,0.03720604103464676,0.9627939589653532,0.4532432030444977,39206.11578524647,11.597734172272965,marsh
10ef41b4,0.058179671791162686,0.00032546362047138197,0.0015712518045274083,0.058179671791162686,0.0015712518045274083,0.9737033051545877,0.02629669484541231,0.46613622217611916,38567.39270595205,0.0,mangrove
124ad590,0.028521754015360067,0.0044568939885369285,0.014974656512838242,0.028521754015360067,0.014974656512838242,0.6557266144264866,0.34427338557351334,0.3369976675568484,64197.39162320534,369.8759049294739,mixed
1f36d182,0.05084716304634699,0.0044213525268879915,0.06128606183898618,0.05084716304634699,0.06128606183898618,0.45345314110374535,0.5465468588962547,0.3541542721193756,131247.50495886026,0.0,mixed
22dc2bdf,0.014403234852480051,0.0,0.06584454206270075,0.014403234852480051,0.06584454206270075,0.17948453410371462,0.8205154658962854,0.7277915410418584,45530.36160750477,0.0,marsh
286cc7fc,0.06374991670849403,0.001623449553944768,0.009861104332893313,0.06374991670849403,0.009861104332893313,0.8660376640157055,0.13396233598429463,0.5737767820016636,39563.819276434224,38.389565322131055,mangrove
3096ab9a,0.03152169761035588,0.0024553927213173074,0.018496537598356393,0.03152169761035588,0.018496537598356393,0.6302041141360655,0.36979588586393447,0.6425738644811584,72870.1893568857,0.0,mixed
39a22c63,0.06437795582705794,0.0,0.014005640247170676,0.06437795582705794,0.014005640247170676,0.8213192434561506,0.17868075654384946,0.6648900349338777,49152.63694521168,2.5280630336873453,mangrove
3aee966b,0.01034292820737225,0.0,0.047601281066263226,0.01034292820737225,0.047601281066263226,0.17849804729457697,0.821501952705423,0.28336234332956267,93407.95361124894,0.0,marsh
4055fb57,0.012029527638177797,0.00046496284284637144,0.06268629116871889,0.012029527638177797,0.06268629116871889,0.16100375837770253,0.8389962416222975,0.6427343515630853,51363.75915748523,0.0,marsh
41bfdee8,0.05993997563733566,0.00376316118187744,0.05028926828826501,0.05993997563733566,0.05028926828826501,0.5437756216289772,0.4562243783710228,0.43326088098518006,82618.10374171655,19.157417294727463,mixed
4cb86d8e,0.004946851576608438,0.0,0.04937966777701471,0.004946851576608438,0.04937966777701471,0.09105776765134359,0.9089422323486565,0.25250164250708274,138419.72479294575,2.291521799591838,marsh
4fc39c30,0.002778671062458389,0.002811852621956404,0.08858569267668608,0.002778671062458389,0.08858569267668608,0.030413072983157933,0.969586927016842,0.32794287687275936,161683.8289948379,3.5289872626426138,marsh
52a8182e,0.06809930698109022,0.0,0.015536199213112318,0.06809930698109022,0.015536199213112318,0.8142391919403572,0.18576080805964273,0.6160799052886955,53996.701115272524,14.882820073481195,mangrove
54b8fc49,0.007199541299419192,0.0020951494162834297,0.04645643061237513,0.007199541299419192,0.04645643061237513,0.13417968294851879,0.8658203170514812,0.5876017579608932,68549.74724728898,0.0,marsh
56dad4fd,0.023009251562258793,0.002876177406168282,0.05438889550029831,0.023009251562258793,0.05438889550029831,0.2972842688812893,0.7027157311187108,0.4465411673173501,54195.805072825206,34.726446603442035,mixed
5925e1f7,0.024109060685456627,0.002757558245183934,0.019544493642065817,0.024109060685456627,0.019544493642065817,0.5522817341417829,0.4477182658582171,0.5286065062994033,87187.67897729458,663.3892746240116,mixed
5e4ec044,0.042237274954214296,0.0009230385561752655,0.009683277704880672,0.042237274954214296,0.009683277704880672,0.8134981773314302,0.18650182266856982,0.7638957160591283,36009.17162980585,0.0,mangrove
5f2537fb,0.046644415139757145,0.005235211775005671,0.04819848709069828,0.046644415139757145,0.04819848709069828,0.4918071257079156,0.5081928742920844,0.6006840429824013,63370.92513908461,2.363186918600001,mixed
618bb6ab,0.02304093908940226,0.00770238035629504,0.003609996179875313,0.02304093908940226,0.003609996179875313,0.8645452347769269,0.13545476522307312,0.2626334505710029,36099.77699792995,77.24040430109397,mangrove
68bb7209,0.0284500344959026,0.00014435585532139738,0.04871688523308152,0.0284500344959026,0.04871688523308152,0.3686817433664737,0.6313182566335263,0.5375707114646928,62508.45373471933,0.0,mixed
6abec928,0.005533901761030864,0.0,0.06054350339276853,0.005533901761030864,0.06054350339276853,0.08374877536656218,0.9162512246334378,0.3214708602941821,101273.2071522612,0.0,marsh
77d490c5,0.031195013837365462,0.0013078720657485284,0.009201048884646427,0.031195013837365462,0.009201048884646427,0.7722290672741045,0.22777093272589555,0.5179555806960683,47478.86181183648,12.646738575366497,mangrove
79464cf2,0.04115004324249456,0.008705634466420614,0.061561568497698095,0.04115004324249456,0.061561568497698095,0.4006367200875294,0.5993632799124706,0.34601459976747134,121087.31916844974,0.0,mixed
7b9bfc39,0.05589589945934263,0.0,0.010650750155530677,0.05589589945934263,0.010650750155530677,0.839950617842221,0.16004938215777906,0.534028741327063,29199.784628459645,0.0,mangrove
7b9ead19,0.004241304794477887,0.00038925991515189505,0.05114139369638326,0.004241304794477887,0.05114139369638326,0.07658176488416786,0.9234182351158321,0.5266365195366953,94100.5450802737,0.0,marsh
80e424b0,0.007465679042398554,0.01072233518549079,0.06594620951136015,0.007465679042398554,0.06594620951136015,0.10169577693034718,0.8983042230696527,0.3295504655487165,147851.52946111362,16.878160772029197,marsh
8ffb0cbc,0.03303376095771365,0.003517928683010594,0.010077623222787857,0.03303376095771365,0.010077623222787857,0.7662421790821139,0.23375782091788605,0.49921235500969297,101492.87902778278,99.99229356535373,mangrove
90927007,0.03318211533406762,0.004968563836125719,0.003322286144758746,0.03318211533406762,0.003322286144758746,0.908989436611205,0.09101056338879492,0.4823037724360069,19260.678069990656,96.69267092705599,mangrove
91daed95,0.00609176770881736,0.0,0.04852614201625927,0.00609176770881736,0.04852614201625927,0.11153425203345813,0.888465747966542,0.23935519579317244,142216.74198348357,10.770838001450416,marsh
9293ae26,0.0025201848682194277,0.0,0.05760327565608476,0.0025201848682194277,0.05760327565608476,0.04191682990703227,0.9580831700929677,0.23753339590366304,174310.69568993486,0.0,marsh
9595edb4,0.025298548928110138,0.000359204741855005,0.024912572834048574,0.025298548928110138,0.024912572834048574,0.5038435318761635,0.49615646812383657,0.4170405762616377,56030.20631954605,26.556186473050868,mixed
9820d7df,0.023402974701592912,0.0008777561670544088,0.04223026974801295,0.023402974701592912,0.04223026974801295,0.3565719613261241,0.6434280386738759,0.5888124401703724,44311.35445940591,0.0,mixed
983b722b,0.07467199565352801,0.006466029187257205,0.022732725362695903,0.07467199565352801,0.022732725362695903,0.7666157746203134,0.23338422537968667,0.41859309592813665,73517.08247104732,4.827200937301867,mangrove
9db4ff53,0.09437651045969964,0.0007691371917354423,0.027351949246871315,0.09437651045969964,0.027351949246871315,0.7753035788606562,0.22469642113934385,0.41878966750595115,66647.33106499421,30.829789023807308,mangrove
a45372ac,0.06533522563063396,0.0,0.005329089164164041,0.06533522563063396,0.005329089164164041,0.9245858510106668,0.07541414898933324,0.5352381751390698,48617.01938247237,0.0,mangrove
a479a49f,0.03395312462987079,0.0009238562931688653,0.024524118403509175,0.03395312462987079,0.024524118403509175,0.5806211590804593,0.4193788409195407,0.6675637827421592,64943.86443642392,0.0,mixed
a7b5df75,0.03544173977489004,0.016108750420017096,0.028779995375287245,0.03544173977489004,0.028779995375287245,0.5518651853926466,0.4481348146073533,0.5810445690279059,24724.794156739885,13.256973623929838,mixed
ab165e76,0.010327815252111138,0.0,0.05172130840152481,0.010327815252111138,0.05172130840152481,0.16644578753056974,0.8335542124694302,0.3551607896314927,50198.91725001926,10.509345511398486,marsh
ac62b9c3,0.035039473907938504,0.0015281767436004026,0.03622264030294801,0.035039473907938504,0.03622264030294801,0.49169848938590177,0.5083015106140981,0.6597405910321097,37047.322501656454,0.0,mixed
af8bc475,0.039275035189783904,0.0030461880586482395,0.009811096201694755,0.039275035189783904,0.009811096201694755,0.8001248840849177,0.19987511591508225,0.7055848769551611,48290.83817378668,61.265566561814516,mangrove
b11be902,0.012886994466263263,0.004040290781222545,0.05874300328151597,0.012886994466263263,0.05874300328151597,0.1799105803638365,0.8200894196361636,0.3122500575271477,144558.72065038595,26.661760976503945,marsh
b5a61449,0.10404922230108646,0.0031448505403237014,0.018466163265471475,0.10404922230108646,0.018466163265471475,0.8492747406370483,0.15072525936295172,0.520295808210574,62179.002516795634,0.0,mangrove
b7d69942,0.0028693887856904247,4.158200361764833e-05,0.030141008678628296,0.0028693887856904247,0.030141008678628296,0.08692378783963377,0.9130762121603663,0.17119900551053344,108793.00212095959,185.2946096587261,marsh
bac32223,0.0025974819577088727,0.0,0.05425686699905646,0.0025974819577088727,0.05425686699905646,0.04568660103177186,0.9543133989682282,0.4158373683782314,136325.51767737113,0.0,marsh
c5ec5e0f,0.018921230790241873,0.0015997921715976812,0.028443634970358355,0.018921230790241873,0.028443634970358355,0.3994781888726733,0.6005218111273267,0.2668500901088071,86532.33001331553,0.0,mixed
d0ca5be3,0.019417307414071047,0.0090730478028025,0.03820076436294561,0.019417307414071047,0.03820076436294561,0.3370002989551004,0.6629997010448996,0.3524618903321369,52188.61870932535,0.0,mixed
da248fc9,0.0016225625388511832,0.0,0.08846055796078106,0.0016225625388511832,0.08846055796078106,0.01801183762120904,0.981988162378791,0.3044710330328994,164314.7711584986,2.131005229963722,marsh
e49684aa,0.012515604429912336,0.008129481544361794,0.09697220539812851,0.012515604429912336,0.09697220539812851,0.11431048305349308,0.8856895169465069,0.3449943933167609,131105.80485989977,16.32986325178686,marsh
ed3286d6,0.010433577077077915,0.0,0.09598475187471694,0.010433577077077915,0.09598475187471694,0.09804304559042731,0.9019569544095727,0.4823101049381644,115983.02465177568,29.693699871133227,marsh
f3f8f037,0.013033718480552603,0.0016394968613778062,0.03443075885400012,0.013033718480552603,0.03443075885400012,0.27459943124801767,0.7254005687519823,0.23453165486484204,78926.32318986212,82.97889412216557,mixed
f51955eb,0.03307448030579206,0.0,0.08727410023508737,0.03307448030579206,0.08727410023508737,0.2748223548391373,0.7251776451608627,0.3883915571154926,83591.11584414776,8.406783307516402,mixed
f7bb8461,0.007083757827763636,0.0,0.04890117152119607,0.007083757827763636,0.04890117152119607,0.1265297270201032,0.8734702729798968,0.5301638931412528,28584.716227330227,32.12046272676752,marsh
